SyntheticDreamz  Goomba Squad  de_mirage  Loss  16-12  May 24 18
Reality CS  Goomba Squad  de_train  Loss  16-7  May 28 18
UC Rejects CSGO  Goomba Squad  de_train  Loss  16-14  Jun 1 18
Mother Puggers  Goomba Squad  de_inferno  Win  8-16  Jun 8 18
Desert Dynasty  Goomba Squad  de_mirage  Loss  16-12  Jun 11 18
Goomba Squad  Fews Money Crew  de_nuke  Win  16-5  Jun 11 18
Never trying  Goomba Squad  de_dust2  Loss  22-20  Jun 14 18
Goomba Squad  SANLAN  de_train  Loss  12-16  Jun 21 18
Goomba Squad  Hi  de_overpass  Win  16-12  Jun 24 18
Goomba Squad  PUGTHUGZ  de_dust2  Win  16-0  Jun 25 18
Goomba Squad  Silent Gaming  de_mirage  Win  16-7  Jun 28 18
Goomba Squad  CZ5  de_inferno  Win  16-0  Jun 28 18
Crime Mob  Goomba Squad  de_cache  Loss  16-3  Jul 3 18
Goomba Squad  Squirtle Squad  de_cache  Loss  0-16  Jul 13 18
Goomba Squad  Hooked Academy  de_overpass  Loss  0-16  Jul 16 18
Goomba Squad  34  de_train  Loss  0-16  Jul 17 18
Hi  LEGENDS  de_overpass  Loss  5-16  May 23 18
afraid  Hi  de_inferno  Loss  16-14  May 25 18
World Peace  Hi  de_train  Loss  16-8  May 30 18
Hi  Hentai Queens  de_inferno  Loss  6-16  Jun 2 18
Hi  team w0w  de_mirage  Loss  4-16  Jun 5 18
5th Power  Hi  de_inferno  Win  0-16  Jun 11 18
Hi  1ms  de_cache  Loss  5-16  Jun 15 18
Fierce Gaming  Hi  de_mirage  Loss  16-10  Jun 21 18
Goomba Squad  Hi  de_overpass  Loss  16-12  Jun 24 18
CyberStormGG  Hi  de_cache  Win  8-16  Jun 25 18
Hi  The Hunny Badgers  de_cache  Win  16-0  Jun 26 18
Hi  ben shapiro fan club  de_mirage  Loss  7-16  Jul 2 18
Thicc Sweaty Llamas  Hi  de_dust2  Win  9-16  Jul 6 18
CZ5  Hi  de_overpass  Win  0-16  Jul 8 18
Hi  Will Frag For Food  de_mirage  Loss  6-16  Jul 11 18
NRS  Hi  de_inferno  Win  0-16  Jul 15 18
LoliBread  fudgey fucking blows  de_cache  Win  16-3  May 23 18
LoliBread  Triggered Trash  de_cache  Win  16-5  May 25 18
LoliBread  afraid  de_mirage  Win  16-9  May 30 18
haha yes  LoliBread  de_cache  Win  10-16  Jun 2 18
Hedgehogs  LoliBread  de_dust2  Loss  16-10  Jun 7 18
Earth Dragon  LoliBread  de_train  Win  10-16  Jun 8 18
LoliBread  Mazer Gaming  de_train  Loss  13-16  Jun 14 18
LoliBread  Team Texas  de_mirage  Loss  6-16  Jun 16 18
SPLEWY LEWIS n TH...  LoliBread  de_mirage  Loss  16-11  Jun 20 18
LoliBread  Nfinite  de_inferno  Win  16-13  Jun 21 18
APE ESCAPE  LoliBread  de_mirage  Loss  16-6  Jun 27 18
Mother Puggers  LoliBread  de_nuke  Loss  16-7  Jun 29 18
LoliBread  Average Joes Gym  de_mirage  Loss  11-16  Jul 4 18
Gods with Attitude  LoliBread  de_dust2  Loss  16-12  Jul 6 18
Crime Mob  LoliBread  de_cache  Loss  16-0  Jul 11 18
LoliBread  Vae Timidis  de_inferno  Loss  0-16  Jul 16 18
OP  VCU CSGO  de_mirage  Loss  4-16  May 24 18
Montes Money Bois  OP  de_inferno  Win  10-16  May 26 18
OP  drain gang  de_train  Loss  14-16  May 31 18
OP  LoS Pistoleros  de_inferno  Win  19-15  Jun 3 18
Chivalry eSports  OP  de_dust2  Loss  16-8  Jun 8 18
OP  Omnivium  de_train  Win  16-6  Jun 11 18
OP  Broken Alliance  de_inferno  Win  16-3  Jun 16 18
Vivency  OP  de_cache  Loss  16-14  Jun 18 18
Team Verum  OP  de_cache  Loss  16-6  Jun 22 18
NRS  OP  de_dust2  Win  0-16  Jun 25 18
OP  Sassy Sunshines  de_cache  Win  16-14  Jun 27 18
TEAM NICK  OP  de_nuke  Loss  16-11  Jun 29 18
OP  TEAM BUDSQUAD  de_train  Loss  2-16  Jul 7 18
OP  Vae Timidis  de_cache  Loss  3-16  Jul 9 18
Chill Town  OP  de_train  Loss  16-4  Jul 11 18
DreamTanks  OP  de_cache  Loss  16-4  Jul 13 18
New Horizon  Silent Gaming  Pending Veto  Win  0-16  May 24 18
Silent Gaming  Meet Your Maker  Pending Veto  Win  16-0  May 31 18
Silent Gaming  Gentleman Dignity  de_overpass  Loss  3-16  Jun 1 18
Silent Gaming  Gummy Dods  de_train  Loss  8-16  Jun 6 18
sireaLz  Silent Gaming  de_cache  Loss  16-13  Jun 11 18
Last Alive  Silent Gaming  de_nuke  Loss  16-10  Jun 12 18
Silent Gaming  drain gang  de_cache  Loss  3-16  Jun 14 18
Silent Gaming  Desert Dynasty  de_train  Win  16-4  Jun 20 18
Goomba Squad  Silent Gaming  de_mirage  Loss  16-7  Jun 28 18
Silent Gaming  Reality CS  de_cache  Win  16-0  Jul 2 18
Silent Gaming  the pussy patrol  de_inferno  Win  16-14  Jul 6 18
Silent Gaming  Habibis Workshop  de_mirage  Win  16-0  Jul 9 18
Montes Money Bois  Silent Gaming  de_cache  Loss  16-11  Jul 9 18
Purge Gaming  Silent Gaming  de_inferno  Loss  16-11  Jul 11 18
BedTmeBangers  Silent Gaming  de_inferno  Loss  16-0  Jul 16 18
Vivency  Silent Gaming  de_mirage  Loss  16-0  Jul 19 18
CZ5  Defy Rebellion  de_overpass  Loss  0-16  May 24 18
Parrot Battalion  CZ5  de_train  Loss  16-8  May 25 18
CZ5  Skyline GG  de_inferno  Win  16-11  Jun 4 18
Team Digital Dynasty  CZ5  de_mirage  Loss  16-11  Jun 4 18
CZ5  Average Joes Gym  de_dust2  Loss  10-16  Jun 8 18
CZ5  Cx  de_dust2  Win  16-12  Jun 13 18
MixedReviews  CZ5  de_mirage  Loss  16-4  Jun 13 18
SANLAN  CZ5  de_mirage  Loss  16-8  Jun 18 18
CZ5  Illini Esports Or...  de_dust2  Loss  9-16  Jun 21 18
CZ5  Decisive Esports  de_cache  Win  16-5  Jun 25 18
Goomba Squad  CZ5  de_inferno  Loss  16-0  Jun 28 18
BOYS ARE BACK  CZ5  de_overpass  Loss  16-7  Jun 29 18
CZ5  Hi  de_overpass  Loss  0-16  Jul 8 18
LEGENDS  CZ5  de_inferno  Win  12-16  Jul 9 18
1ms  CZ5  de_cache  Win  8-16  Jul 12 18
CZ5  Fews Money Crew  de_dust2  Win  16-0  Jul 16 18
Nfinite  Outrageously Old ...  de_inferno  Loss  16-3  May 23 18
Outrageously Old ...  Hit Squad  de_cache  Loss  6-16  May 25 18
Outrageously Old ...  BedTmeBangers  de_overpass  Loss  4-16  May 30 18
Outrageously Old ...  Gods with Attitude  de_cache  Loss  1-16  Jun 4 18
LEGENDS  Outrageously Old ...  de_inferno  Loss  16-8  Jun 6 18
Just Add Water  Outrageously Old ...  de_overpass  Loss  16-0  Jun 8 18
Outrageously Old ...  Will Frag For Food  de_overpass  Loss  9-16  Jun 12 18
ded esports  Outrageously Old ...  de_train  Win  0-16  Jun 15 18
1ms  Outrageously Old ...  de_train  Win  13-16  Jun 20 18
Outrageously Old ...  ben shapiro fan club  de_mirage  Win  16-0  Jun 26 18
Fierce Gaming  Outrageously Old ...  de_cache  Loss  16-3  Jun 28 18
Outrageously Old ...  Cx  de_train  Loss  4-16  Jun 29 18
Outrageously Old ...  Fews Money Crew  de_dust2  Win  16-0  Jul 4 18
Illini Esports Or...  Outrageously Old ...  de_cache  Loss  16-0  Jul 6 18
Get Five Gaming  Outrageously Old ...  de_inferno  Win  0-16  Jul 9 18
Outrageously Old ...  Montes Money Bois  de_overpass  Win  16-0  Jul 12 18
Sassy Sunshines  DreamTanks  de_cache  Loss  7-16  May 22 18
Manly Men  Sassy Sunshines  de_mirage  Loss  16-5  May 26 18
Sassy Sunshines  Just Add Water  de_inferno  Win  16-13  May 31 18
Team Verum  Sassy Sunshines  de_train  Win  4-16  Jun 4 18
ben shapiro fan club  Sassy Sunshines  de_nuke  Win  9-16  Jun 6 18
Sassy Sunshines  team w0w  de_cache  Loss  0-16  Jun 11 18
Sassy Sunshines  xi  de_cache  Win  16-14  Jun 13 18
TEAM BUDSQUAD  Sassy Sunshines  de_cache  Loss  16-0  Jun 14 18
Purge Gaming  Sassy Sunshines  de_inferno  Win  10-16  Jun 21 18
Sassy Sunshines  Table Flipping 5  de_mirage  Loss  10-16  Jun 23 18
OP  Sassy Sunshines  de_cache  Loss  16-14  Jun 27 18
Crime Mob  Sassy Sunshines  de_train  Loss  16-1  Jul 2 18
Sassy Sunshines  World Peace  de_mirage  Loss  0-16  Jul 6 18
Sassy Sunshines  fudgey fucking blows  Pending Veto  Win  16-0  Jul 9 18
the pussy patrol  Sassy Sunshines  de_inferno  Loss  16-0  Jul 12 18
Sassy Sunshines  Decisive Esports  de_overpass  Loss  0-16  Jul 14 18
Earth Dragon  Great Dango Family  de_train  Win  8-16  May 23 18
Great Dango Family  Gummy Dods  de_mirage  Win  16-14  May 25 18
Great Dango Family  MixedReviews  de_train  Loss  8-16  May 31 18
fudgey fucking blows  Great Dango Family  de_train  Win  0-16  Jun 4 18
5th Power  Great Dango Family  de_mirage  Win  7-16  Jun 7 18
Great Dango Family  Imported Goods  de_cache  Win  16-4  Jun 13 18
Midwest CSGO  Great Dango Family  de_nuke  Loss  16-12  Jun 14 18
Great Dango Family  Unkind eSports  de_cache  Loss  0-16  Jun 18 18
Chill Town  Great Dango Family  Pending Veto  Loss  16-0  Jun 21 18
Last Alive  Great Dango Family  Pending Veto  Loss  16-0  Jun 25 18
Hi  LEGENDS  de_overpass  Win  5-16  May 23 18
Doxxa  LEGENDS  de_cache  Loss  16-13  May 28 18
Hedgehogs  LEGENDS  de_dust2  Loss  16-9  May 28 18
LEGENDS  Gummy Dods  de_inferno  Loss  10-16  Jun 5 18
LEGENDS  Outrageously Old ...  de_inferno  Win  16-8  Jun 6 18
LEGENDS  New Beginnings  de_cache  Loss  13-16  Jun 11 18
LEGENDS  afraid  de_dust2  Win  19-17  Jun 15 18
Literature Club  LEGENDS  de_overpass  Loss  16-6  Jun 17 18
LEGENDS  Skyline GG  de_dust2  Loss  11-16  Jun 25 18
sireaLz  LEGENDS  de_cache  Loss  16-14  Jun 25 18
TEAM BUDSQUAD  LEGENDS  de_inferno  Loss  19-17  Jun 29 18
LEGENDS  Habibis Workshop  de_inferno  Win  16-0  Jul 2 18
BOYS ARE BACK  LEGENDS  de_cache  Loss  16-12  Jul 6 18
LEGENDS  CZ5  de_inferno  Loss  12-16  Jul 9 18
LEGENDS  SyntheticDreamz  de_inferno  Win  16-7  Jul 11 18
CyberStormGG  LEGENDS  de_train  Loss  19-16  Jul 16 18
Thicc Sweaty Llamas  Urban Assault  de_overpass  Loss  13-16  May 24 18
Broken Alliance  Thicc Sweaty Llamas  de_dust2  Loss  16-4  May 31 18
Mazer Gaming  Thicc Sweaty Llamas  de_train  Loss  16-8  Jun 5 18
Last Alive  Thicc Sweaty Llamas  de_mirage  Loss  16-9  Jun 6 18
Thicc Sweaty Llamas  Windex_Ninjas  de_inferno  Win  16-0  Jun 11 18
Thicc Sweaty Llamas  Mother Puggers  de_dust2  Loss  10-16  Jun 13 18
Thicc Sweaty Llamas  fudgey fucking blows  de_mirage  Loss  10-16  Jun 14 18
Thicc Sweaty Llamas  CyberStormGG  de_inferno  Loss  8-16  Jun 15 18
Decisive Esports  Thicc Sweaty Llamas  de_mirage  Loss  19-17  Jun 21 18
Will Frag For Food  Thicc Sweaty Llamas  de_overpass  Win  0-16  Jun 24 18
Thicc Sweaty Llamas  ben shapiro fan club  de_dust2  Loss  7-16  Jul 1 18
Fews Money Crew  Thicc Sweaty Llamas  de_overpass  Win  0-16  Jul 2 18
Thicc Sweaty Llamas  Hi  de_dust2  Loss  9-16  Jul 6 18
Cx  Thicc Sweaty Llamas  de_dust2  Loss  16-0  Jul 9 18
Thicc Sweaty Llamas  Masked Esports  de_inferno  Win  16-0  Jul 12 18
Get Five Gaming  Thicc Sweaty Llamas  de_overpass  Win  0-16  Jul 16 18
Team Digital Dynasty  She Wasnt 18  de_mirage  Win  5-16  May 23 18
She Wasnt 18  Illini Esports Or...  de_mirage  Loss  0-16  May 28 18
She Wasnt 18  Noxious-  de_nuke  Loss  4-16  May 30 18
ded esports  She Wasnt 18  de_mirage  Win  0-16  Jun 4 18
She Wasnt 18  Exsilium Esports  de_mirage  Loss  0-16  Jun 6 18
Fierce Gaming  She Wasnt 18  de_cache  Win  20-22  Jun 11 18
Reality CS  She Wasnt 18  de_mirage  Loss  16-12  Jun 14 18
She Wasnt 18  Broken Alliance  de_dust2  Loss  7-16  Jun 19 18
Crime Mob  She Wasnt 18  de_mirage  Win  9-16  Jun 20 18
She Wasnt 18  xi  de_mirage  Loss  4-16  Jun 25 18
afraid  She Wasnt 18  de_dust2  Loss  16-6  Jun 27 18
She Wasnt 18  Past My Bedtime  de_nuke  Loss  12-16  Jul 2 18
LoS Pistoleros  She Wasnt 18  de_dust2  Loss  16-10  Jul 4 18
She Wasnt 18  Yee Yee Boys  de_cache  Win  16-12  Jul 9 18
Desert Dynasty  She Wasnt 18  de_mirage  Loss  16-8  Jul 11 18
She Wasnt 18  PUGTHUGZ  de_dust2  Loss  11-16  Jul 16 18
SyntheticDreamz  Goomba Squad  de_mirage  Win  16-12  May 24 18
SyntheticDreamz  Mazer Gaming  de_train  Loss  7-16  May 30 18
SyntheticDreamz  Mother Puggers  de_mirage  Loss  2-16  Jun 6 18
SyntheticDreamz  Team Empire  de_cache  Loss  0-16  Jun 7 18
SyntheticDreamz  Falcons-GG  de_inferno  Loss  11-16  Jun 13 18
SyntheticDreamz  Reality CS  de_mirage  Win  16-10  Jun 14 18
Corporate Punishment  SyntheticDreamz  de_inferno  Win  8-16  Jun 15 18
Consistently Whiffs  SyntheticDreamz  de_overpass  Loss  16-8  Jun 18 18
PUGTHUGZ  SyntheticDreamz  de_overpass  Loss  16-8  Jun 22 18
6o8  SyntheticDreamz  de_inferno  Win  10-16  Jun 25 18
Decisive Esports  SyntheticDreamz  de_inferno  Loss  16-12  Jun 26 18
SyntheticDreamz  LoS Pistoleros  de_train  Loss  8-16  Jul 2 18
Triggered Trash  SyntheticDreamz  de_inferno  Loss  16-14  Jul 3 18
Omnivium  SyntheticDreamz  de_inferno  Loss  16-0  Jul 7 18
LEGENDS  SyntheticDreamz  de_inferno  Loss  16-7  Jul 11 18
SyntheticDreamz  Habibis Workshop  de_inferno  Win  16-0  Jul 16 18
Rabbi and the Alt...  1ms  de_overpass  Loss  16-4  May 23 18
drain gang  1ms  de_mirage  Loss  16-11  May 26 18
1ms  Instant Shock  de_inferno  Loss  0-16  May 30 18
1ms  Past My Bedtime  de_cache  Loss  0-16  Jun 4 18
1ms  the pussy patrol  de_inferno  Loss  11-16  Jun 7 18
1ms  Habibis Workshop  de_cache  Loss  0-16  Jun 10 18
Hi  1ms  de_cache  Win  5-16  Jun 15 18
ben shapiro fan club  1ms  de_mirage  Win  0-16  Jun 16 18
1ms  Outrageously Old ...  de_train  Loss  13-16  Jun 20 18
Fews Money Crew  1ms  de_mirage  Win  0-16  Jun 23 18
CyberStormGG  1ms  de_cache  Loss  16-6  Jun 28 18
1ms  Desert Dynasty  de_overpass  Loss  7-16  Jun 30 18
NRS  1ms  de_mirage  Win  0-16  Jul 4 18
1ms  Corporate Punishment  de_cache  Loss  8-16  Jul 9 18
1ms  CZ5  de_cache  Loss  8-16  Jul 12 18
Will Frag For Food  1ms  de_mirage  Win  7-16  Jul 13 18
Imported Goods  Omnivium  de_mirage  Win  16-5  May 24 18
ded esports  Imported Goods  de_inferno  Win  2-16  May 25 18
Masked Esports  Imported Goods  de_mirage  Loss  16-8  May 30 18
Imported Goods  Will Frag For Food  de_overpass  Win  16-2  Jun 5 18
Vivency  Imported Goods  de_overpass  Loss  16-12  Jun 9 18
Great Dango Family  Imported Goods  de_cache  Loss  16-4  Jun 13 18
Imported Goods  Gummy Dods  de_cache  Loss  14-16  Jun 14 18
Chill Town  Imported Goods  de_inferno  Win  5-16  Jun 18 18
Imported Goods  New Beginnings  de_overpass  Win  16-6  Jun 21 18
Imported Goods  APE ESCAPE  de_overpass  Loss  1-16  Jun 22 18
Hentai Queens  Imported Goods  de_cache  Loss  16-3  Jun 26 18
Imported Goods  34  de_inferno  Loss  5-16  Jul 2 18
Imported Goods  Mother Puggers  de_nuke  Loss  3-16  Jul 4 18
Chivalry eSports  Imported Goods  de_inferno  Loss  16-0  Jul 9 18
Imported Goods  Yee Yee Boys  de_cache  Loss  0-16  Jul 10 18
Corporate Punishment  Imported Goods  de_mirage  Loss  16-0  Jul 16 18
LoliBread  fudgey fucking blows  de_cache  Loss  16-3  May 23 18
5th Power  fudgey fucking blows  de_inferno  Loss  16-0  May 28 18
fudgey fucking blows  the pussy patrol  de_inferno  Loss  0-16  May 31 18
fudgey fucking blows  Great Dango Family  de_train  Loss  0-16  Jun 4 18
nL  fudgey fucking blows  de_train  Win  0-16  Jun 10 18
fudgey fucking blows  Omaha Foxes  de_inferno  Win  16-0  Jun 11 18
Thicc Sweaty Llamas  fudgey fucking blows  de_mirage  Win  10-16  Jun 14 18
fudgey fucking blows  Fierce Gaming  de_mirage  Win  16-10  Jun 19 18
fudgey fucking blows  Looking for 0RG  de_mirage  Win  16-12  Jun 22 18
fudgey fucking blows  Corporate Punishment  de_inferno  Loss  0-16  Jun 25 18
Purge Gaming  fudgey fucking blows  de_mirage  Loss  16-0  Jun 29 18
Probably Panicking  fudgey fucking blows  Pending Veto  Loss  16-0  Jul 2 18
SANLAN  fudgey fucking blows  Pending Veto  Loss  16-0  Jul 2 18
fudgey fucking blows  this bitch empty  de_inferno  Loss  0-16  Jul 4 18
Past My Bedtime  fudgey fucking blows  de_mirage  Loss  16-0  Jul 4 18
Sassy Sunshines  fudgey fucking blows  Pending Veto  Loss  16-0  Jul 9 18
HellKittens  Will Frag For Food  de_train  Win  16-8  May 23 18
Exsilium Esports  HellKittens  de_dust2  Loss  16-10  May 28 18
5th Power  HellKittens  de_overpass  Win  14-16  May 31 18
HellKittens  Illini Esports Or...  de_train  Win  16-2  Jun 4 18
Just Add Water  HellKittens  de_cache  Loss  16-11  Jun 7 18
Omaha Foxes  HellKittens  de_overpass  Win  0-16  Jun 8 18
HellKittens  VCU CSGO  de_cache  Loss  7-16  Jun 15 18
HellKittens  Rabbi and the Alt...  de_overpass  Loss  6-16  Jun 18 18
Hooked Academy  HellKittens  de_inferno  Loss  16-0  Jun 20 18
HellKittens  Hedgehogs  de_nuke  Loss  0-16  Jun 21 18
HellKittens  Deadnauts  de_nuke  Loss  0-16  Jun 28 18
Yee Yee Boys  HellKittens  de_dust2  Loss  16-0  Jun 29 18
Squirtle Squad  HellKittens  Pending Veto  Loss  16-0  Jul 9 18
HellKittens  BedTmeBangers  de_nuke  Loss  0-16  Jul 9 18
haha yes  Half Evil  de_cache  Loss  5-16  May 23 18
PUGTHUGZ  haha yes  de_dust2  Loss  16-0  May 28 18
Doxxa  haha yes  de_mirage  Loss  16-13  May 30 18
haha yes  LoliBread  de_cache  Loss  10-16  Jun 2 18
Manly Men  haha yes  de_mirage  Win  0-16  Jun 9 18
haha yes  ded esports  de_dust2  Win  16-0  Jun 11 18
CyberStormGG  haha yes  de_mirage  Win  7-16  Jun 17 18
haha yes  Fews Money Crew  de_mirage  Win  16-8  Jun 18 18
World Peace  haha yes  de_mirage  Loss  16-0  Jun 21 18
haha yes  6o8  de_inferno  Loss  0-16  Jun 25 18
Team Verum  haha yes  de_cache  Loss  16-0  Jun 27 18
haha yes  Omnivium  de_inferno  Loss  0-16  Jul 4 18
xi  haha yes  de_mirage  Loss  16-0  Jul 4 18
Earth Dragon  haha yes  Pending Veto  Loss  16-0  Jul 9 18
TEAM BUDSQUAD  ben shapiro fan club  de_train  Loss  16-11  May 25 18
Masked Esports  ben shapiro fan club  de_cache  Loss  16-7  May 28 18
ben shapiro fan club  Polar Ace  de_cache  Loss  4-16  Jun 4 18
ben shapiro fan club  xi  de_inferno  Loss  7-16  Jun 4 18
ben shapiro fan club  Sassy Sunshines  de_nuke  Loss  9-16  Jun 6 18
ben shapiro fan club  Driven to Insanity  de_cache  Loss  14-16  Jun 11 18
ded esports  ben shapiro fan club  de_overpass  Win  0-16  Jun 12 18
ben shapiro fan club  1ms  de_mirage  Loss  0-16  Jun 16 18
Fews Money Crew  ben shapiro fan club  de_inferno  Loss  16-0  Jun 19 18
Outrageously Old ...  ben shapiro fan club  de_mirage  Loss  16-0  Jun 26 18
Thicc Sweaty Llamas  ben shapiro fan club  de_dust2  Win  7-16  Jul 1 18
Hi  ben shapiro fan club  de_mirage  Win  7-16  Jul 2 18
ben shapiro fan club  CyberStormGG  de_inferno  Loss  4-16  Jul 4 18
ben shapiro fan club  Desert Dynasty  de_mirage  Loss  13-16  Jul 9 18
ben shapiro fan club  Reality CS  de_nuke  Win  16-0  Jul 11 18
ben shapiro fan club  Cx  de_cache  Loss  6-16  Jul 16 18
Get Five Gaming  Ethos Data  de_train  Loss  12-16  May 23 18
Synical6  Get Five Gaming  de_dust2  Win  0-16  May 28 18
Gentleman Dignity  Get Five Gaming  de_dust2  Loss  16-2  May 31 18
Get Five Gaming  APE ESCAPE  de_overpass  Loss  7-16  Jun 4 18
VCU CSGO  Get Five Gaming  de_inferno  Loss  16-12  Jun 7 18
Get Five Gaming  Corporate Punishment  de_mirage  Win  16-9  Jun 11 18
Get Five Gaming  Crime Mob  de_overpass  Loss  10-16  Jun 13 18
Habibis Workshop  Get Five Gaming  de_cache  Win  7-16  Jun 14 18
Masked Esports  Get Five Gaming  de_nuke  Loss  16-12  Jun 20 18
Get Five Gaming  afraid  de_cache  Loss  5-16  Jun 25 18
Vae Timidis  Get Five Gaming  de_inferno  Loss  16-12  Jun 27 18
Get Five Gaming  NRS  de_dust2  Win  16-0  Jun 28 18
Montes Money Bois  Get Five Gaming  de_mirage  Loss  16-0  Jul 4 18
Get Five Gaming  Purge Gaming  de_inferno  Loss  0-16  Jul 9 18
Get Five Gaming  Outrageously Old ...  de_inferno  Loss  0-16  Jul 9 18
Get Five Gaming  Thicc Sweaty Llamas  de_overpass  Loss  0-16  Jul 16 18
Fews Money Crew  Montes Money Bois  de_train  Loss  11-16  May 22 18
SPLEWY LEWIS n TH...  Fews Money Crew  de_inferno  Loss  16-3  May 25 18
Fews Money Crew  Deadnauts  de_overpass  Loss  13-16  May 29 18
Fews Money Crew  Exsilium Esports  de_inferno  Loss  13-16  Jun 4 18
PAW Patrol  Fews Money Crew  de_mirage  Win  12-16  Jun 6 18
Fews Money Crew  APE ESCAPE  de_mirage  Loss  8-16  Jun 6 18
Goomba Squad  Fews Money Crew  de_nuke  Loss  16-5  Jun 11 18
haha yes  Fews Money Crew  de_mirage  Loss  16-8  Jun 18 18
Fews Money Crew  ben shapiro fan club  de_inferno  Win  16-0  Jun 19 18
Fews Money Crew  1ms  de_mirage  Loss  0-16  Jun 23 18
Cx  Fews Money Crew  de_dust2  Win  0-16  Jun 27 18
Fews Money Crew  Thicc Sweaty Llamas  de_overpass  Loss  0-16  Jul 2 18
Outrageously Old ...  Fews Money Crew  de_dust2  Loss  16-0  Jul 4 18
Fews Money Crew  CyberStormGG  de_inferno  Loss  0-16  Jul 9 18
Reality CS  Fews Money Crew  de_overpass  Win  0-16  Jul 11 18
CZ5  Fews Money Crew  de_dust2  Loss  16-0  Jul 16 18
Hooked Academy  Masked Esports  de_mirage  Loss  16-3  May 24 18
Masked Esports  ben shapiro fan club  de_cache  Win  16-7  May 28 18
Masked Esports  Imported Goods  de_mirage  Win  16-8  May 30 18
Masked Esports  Probably Panicking  de_overpass  Loss  14-16  Jun 4 18
Rabbi and the Alt...  Masked Esports  de_overpass  Loss  19-16  Jun 6 18
xi  Masked Esports  de_mirage  Loss  16-2  Jun 11 18
Team Digital Dynasty  Masked Esports  de_train  Loss  16-3  Jun 14 18
Chivalry eSports  Masked Esports  de_cache  Loss  16-7  Jun 16 18
Masked Esports  Get Five Gaming  de_nuke  Win  16-12  Jun 20 18
Masked Esports  Looking for 0RG  de_overpass  Loss  11-16  Jun 25 18
Corporate Punishment  Masked Esports  de_mirage  Loss  16-0  Jun 30 18
Masked Esports  Illini Esports Or...  de_mirage  Loss  0-16  Jul 2 18
Fierce Gaming  Masked Esports  de_overpass  Loss  16-0  Jul 8 18
Masked Esports  NRS  de_overpass  Win  16-0  Jul 9 18
Thicc Sweaty Llamas  Masked Esports  de_inferno  Loss  16-0  Jul 12 18
Cx  Masked Esports  de_cache  Loss  16-0  Jul 16 18
HellKittens  Will Frag For Food  de_train  Loss  16-8  May 23 18
Will Frag For Food  VCU CSGO  de_train  Loss  4-16  May 29 18
Will Frag For Food  Crime Mob  de_cache  Loss  3-16  Jun 2 18
Imported Goods  Will Frag For Food  de_overpass  Loss  16-2  Jun 5 18
Will Frag For Food  drain gang  de_cache  Loss  2-16  Jun 8 18
Newbies Not Opera...  Will Frag For Food  de_mirage  Win  0-16  Jun 9 18
Outrageously Old ...  Will Frag For Food  de_overpass  Win  9-16  Jun 12 18
Vae Timidis  Will Frag For Food  de_cache  Loss  16-6  Jun 18 18
Will Frag For Food  Cx  de_mirage  Loss  17-19  Jun 22 18
Will Frag For Food  Thicc Sweaty Llamas  de_overpass  Loss  0-16  Jun 24 18
CyberStormGG  Will Frag For Food  de_mirage  Loss  16-2  Jul 2 18
Will Frag For Food  sireaLz  de_overpass  Loss  3-16  Jul 2 18
Desert Dynasty  Will Frag For Food  de_mirage  Loss  16-0  Jul 4 18
Reality CS  Will Frag For Food  de_nuke  Win  0-16  Jul 9 18
Hi  Will Frag For Food  de_mirage  Win  6-16  Jul 11 18
Will Frag For Food  1ms  de_mirage  Loss  7-16  Jul 13 18
Habibis Workshop  Driven to Insanity  de_cache  Win  16-6  May 25 18
BOYS ARE BACK  Habibis Workshop  de_mirage  Loss  16-3  May 26 18
Habibis Workshop  TEAM BUDSQUAD  de_inferno  Loss  5-16  Jun 3 18
Habibis Workshop  Doxxa  de_inferno  Loss  4-16  Jun 4 18
DreamTanks  Habibis Workshop  de_mirage  Loss  16-11  Jun 6 18
1ms  Habibis Workshop  de_cache  Win  0-16  Jun 10 18
Habibis Workshop  Synical6  de_mirage  Win  16-0  Jun 12 18
Habibis Workshop  Get Five Gaming  de_cache  Loss  7-16  Jun 14 18
Skyline GG  Habibis Workshop  de_cache  Loss  16-0  Jun 23 18
SANLAN  Habibis Workshop  de_mirage  Loss  16-8  Jun 25 18
Habibis Workshop  PUGTHUGZ  de_dust2  Win  16-5  Jun 29 18
LEGENDS  Habibis Workshop  de_inferno  Loss  16-0  Jul 2 18
Habibis Workshop  Purge Gaming  de_inferno  Loss  8-16  Jul 6 18
Silent Gaming  Habibis Workshop  de_mirage  Loss  16-0  Jul 9 18
Habibis Workshop  CyberStormGG  de_mirage  Loss  6-16  Jul 15 18
SyntheticDreamz  Habibis Workshop  de_inferno  Loss  16-0  Jul 16 18
Looking for 0RG  5th Power  de_cache  Win  9-16  May 22 18
5th Power  fudgey fucking blows  de_inferno  Win  16-0  May 28 18
5th Power  HellKittens  de_overpass  Loss  14-16  May 31 18
Half Evil  5th Power  de_mirage  Loss  16-2  Jun 4 18
5th Power  Great Dango Family  de_mirage  Loss  7-16  Jun 7 18
5th Power  Hi  de_inferno  Loss  0-16  Jun 11 18
Deadnauts  5th Power  de_train  Loss  16-0  Jun 13 18
34  5th Power  de_inferno  Loss  16-0  Jun 15 18
Windex_Ninjas  Desert Dynasty  de_mirage  Win  16-2  May 21 18
Team Empire  Windex_Ninjas  de_mirage  Loss  19-17  May 28 18
